fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,acidity_ratio,sulfur_ratio,alcohol_density,total_acidity,alcohol_squared,ph_alcohol,sulphates_alcohol,quality_binary
9.6,0.56,0.23,3.4,0.102,37.0,92.0,0.9996,3.3,0.65,10.1,17.11229946524064,0.40216954163541696,10.104041616646658,10.16,102.00999999999999,33.33,6.565,0
7.5,0.41,0.15,3.7,0.104,29.0,94.0,0.99786,3.14,0.58,9.1,18.248175182481752,0.30850735630472015,9.119515763734391,7.91,82.80999999999999,28.574,5.278,0
7.2,0.49,0.24,2.2,0.07,5.0,36.0,0.996,3.33,0.48,9.4,14.663951120162933,0.13888503097136193,9.437751004016064,7.69,88.36000000000001,31.302000000000003,4.512,0
9.1,0.28,0.48,1.8,0.067,26.0,46.0,0.9967,3.32,1.04,10.6,32.38434163701067,0.5652051042368644,10.635095816193438,9.379999999999999,112.36,35.192,11.024,1
6.5,0.34,0.27,2.8,0.067,8.0,44.0,0.99384,3.21,0.56,12.0,19.061583577712607,0.1818140496806891,12.07437816952427,6.84,144.0,38.519999999999996,6.720000000000001,1
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,10.45958795562599,0.6580560250835472,9.542176419775407,7.2299999999999995,90.25,30.400000000000002,4.275,0
6.6,0.39,0.49,1.7,0.07,23.0,149.0,0.9922,3.12,0.5,11.5,16.879795396419436,0.15436138012496559,11.59040516024995,6.989999999999999,132.25,35.88,5.75,1
10.8,0.45,0.33,2.5,0.099,20.0,38.0,0.99818,3.24,0.71,10.8,23.94678492239468,0.5263019394226468,10.819691839147248,11.25,116.64000000000001,34.992000000000004,7.668,0
9.1,0.785,0.0,2.6,0.093,11.0,28.0,0.9994,3.36,0.86,9.4,11.577608142493638,0.39284311274597333,9.40564338603162,9.885,88.36000000000001,31.584,8.084,1
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,14.533622559652928,0.5293961942295815,10.655408122235624,7.16,112.36,35.934,6.359999999999999,1
7.2,0.53,0.13,2.0,0.058,18.0,22.0,0.99573,3.21,0.68,9.9,13.559322033898304,0.8181446297895549,9.942454279774639,7.73,98.01,31.779,6.732000000000001,1
9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,3.3,0.64,10.4,12.451361867704279,0.4053999270280131,10.41405897962249,10.37,108.16000000000001,34.32,6.656000000000001,1
13.0,0.32,0.65,2.6,0.093,15.0,47.0,0.9996,3.05,0.61,10.6,40.49844236760124,0.31914214591178913,10.60424169667867,13.32,112.36,32.33,6.465999999999999,0
6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,13.24376199616123,0.2702629658657874,11.034759492401063,7.42,121.0,38.06,5.5,0
8.2,0.39,0.38,1.5,0.058,10.0,29.0,0.9962,3.26,0.74,9.8,20.971867007672632,0.3448156960104824,9.83738205179683,8.59,96.04000000000002,31.948,7.252000000000001,0
9.1,0.4,0.5,1.8,0.071,7.0,16.0,0.99462,3.21,0.69,12.5,22.693266832917704,0.4374726579588775,12.567613762039775,9.5,156.25,40.125,8.625,1
7.7,0.705,0.1,2.6,0.084,9.0,26.0,0.9976,3.39,0.49,9.7,10.906515580736544,0.3461405330564209,9.723336006415396,8.405,94.08999999999999,32.882999999999996,4.752999999999999,0
12.3,0.39,0.63,2.3,0.091,6.0,18.0,1.0004,3.16,0.49,9.5,31.457800511508953,0.3333148158435642,9.496201519392244,12.690000000000001,90.25,30.020000000000003,4.655,0
9.8,0.44,0.47,2.5,0.063,9.0,28.0,0.9981,3.24,0.65,10.8,22.222222222222225,0.32141709224670545,10.820559062218216,10.24,116.64000000000001,34.992000000000004,7.0200000000000005,1
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.25,8.204518430439952,0.24615005922985797,9.264638128242623,7.74,85.5625,32.652499999999996,6.66,1
9.9,0.25,0.46,1.7,0.062,26.0,42.0,0.9959,3.18,0.83,10.6,39.442231075697215,0.6190328801695199,10.643638919570238,10.15,112.36,33.708,8.798,1
10.4,0.41,0.55,3.2,0.076,22.0,54.0,0.9996,3.15,0.89,9.9,25.304136253041364,0.4073998629655007,9.903961584633853,10.81,98.01,31.185,8.811,1
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,13.810316139767057,0.23683587274019105,9.837777063925474,8.9,96.04000000000002,30.87,5.194000000000001,0
8.5,0.49,0.11,2.3,0.084,9.0,67.0,0.9968,3.17,0.53,9.4,17.311608961303463,0.13432635333800988,9.430176565008026,8.99,88.36000000000001,29.798000000000002,4.982,0
8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,25.356125356125357,0.499979167534686,12.05436518699334,9.25,144.0,38.76,8.399999999999999,1
7.7,0.835,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,9.210526315789474,0.4285408185129634,9.323308270676693,8.535,86.49000000000001,30.69,4.836,0
6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,3.28,0.61,9.5,10.776545166402535,0.1269831191815938,9.529541578894573,7.43,90.25,31.159999999999997,5.795,0
8.4,0.715,0.2,2.4,0.076,10.0,38.0,0.99735,3.31,0.64,9.4,11.731843575418996,0.2631509697113234,9.424976186895273,9.115,88.36000000000001,31.114,6.016,0
7.3,0.365,0.49,2.5,0.088,39.0,106.0,0.9966,3.36,0.78,11.0,19.94535519125683,0.36792105734851555,11.037527593818984,7.665,121.0,36.96,8.58,0
8.6,0.55,0.09,3.3,0.068,8.0,17.0,0.99735,3.23,0.44,10.0,15.607985480943737,0.4705605552614552,10.026570411590717,9.15,100.0,32.3,4.4,0
5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,11.177644710578841,0.17171543721780588,13.082419241219684,6.1,169.0,47.19,8.19,0
7.8,0.62,0.05,2.3,0.079,6.0,18.0,0.99735,3.29,0.63,9.3,12.56038647342995,0.3333148158435642,9.324710482779366,8.42,86.49000000000001,30.597,5.859000000000001,0
7.5,0.705,0.24,1.8,0.36,15.0,63.0,0.9964,3.0,1.59,9.5,10.623229461756374,0.2380914588657323,9.5343235648334,8.205,90.25,28.5,15.105,0
6.8,0.64,0.1,2.1,0.085,18.0,101.0,0.9956,3.34,0.52,10.2,10.608424336973478,0.17821605726675974,10.245078344716752,7.4399999999999995,104.03999999999999,34.068,5.303999999999999,0
10.3,0.32,0.45,6.4,0.073,5.0,13.0,0.9976,3.23,0.82,12.6,32.08722741433022,0.3845858010922237,12.630312750601442,10.620000000000001,158.76,40.698,10.331999999999999,1
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,31.800766283524904,0.3478109647406634,9.62502506516944,8.56,92.16,31.295999999999996,6.72,1
7.0,0.51,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,13.698630136986301,0.44439506721475397,10.543862467866324,7.51,110.25,35.175000000000004,5.67,0
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,11.885895404120443,0.18681113394358304,9.837777063925474,8.13,96.04000000000002,31.948,5.684,1
9.9,0.74,0.28,2.6,0.078,21.0,77.0,0.998,3.28,0.51,9.8,13.360323886639677,0.27272373086063817,9.819639278557116,10.64,96.04000000000002,32.144,4.998,0
10.6,0.31,0.49,2.2,0.063,18.0,40.0,0.9976,3.14,0.51,9.8,34.08360128617363,0.449988750281243,9.823576583801122,10.91,96.04000000000002,30.772000000000002,4.998,1
8.2,0.51,0.24,2.0,0.079,16.0,86.0,0.99764,3.34,0.64,9.5,16.046966731898237,0.18604434832153113,9.522473036365824,8.709999999999999,90.25,31.729999999999997,6.08,1
7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,3.19,0.93,9.5,13.90374331550802,0.2553137167294313,9.5343235648334,8.36,90.25,30.305,8.835,0
7.2,0.25,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,12.4,28.685258964143426,0.2682861393624546,12.46995645571657,7.45,153.76000000000002,43.648,9.920000000000002,1
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,24.82598607888631,0.249992187744133,9.61345884237933,11.129999999999999,92.16,27.744,4.8,0
11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,30.971128608923888,0.2631440450502605,10.815141197676748,12.180000000000001,116.64000000000001,33.588,6.696000000000001,1
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,18.561484918793504,0.20832899314597614,9.422614274258219,8.43,88.36000000000001,31.396,4.324000000000001,0
6.8,0.56,0.22,1.8,0.074,15.0,24.0,0.99438,3.4,0.82,11.2,12.12121212121212,0.6249739594183575,11.263299744564451,7.359999999999999,125.43999999999998,38.08,9.184,1
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,18.83656509695291,0.4999375078115236,12.892828364222401,7.16,163.84000000000003,43.008,7.040000000000001,1
6.6,0.5,0.04,2.1,0.068,6.0,14.0,0.9955,3.39,0.64,9.4,13.173652694610778,0.4285408185129634,9.442491210447011,7.1,88.36000000000001,31.866000000000003,6.016,1
10.2,0.67,0.39,1.9,0.054,6.0,17.0,0.9976,3.17,0.47,10.0,15.201192250372577,0.3529204164460914,10.024057738572573,10.87,100.0,31.7,4.699999999999999,0
5.9,0.61,0.08,2.1,0.071,16.0,24.0,0.99376,3.56,0.77,11.1,9.656301145662848,0.666638890046248,11.169698921268717,6.510000000000001,123.21,39.516,8.547,1
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,10.371318822023046,0.33331111259249385,11.334002006018055,8.879999999999999,127.69000000000001,38.081,6.328000000000001,0
7.2,0.48,0.07,5.5,0.089,10.0,18.0,0.99684,3.37,0.68,11.2,14.96881496881497,0.555524693072607,11.235504193250671,7.68,125.43999999999998,37.744,7.616,1
10.2,0.41,0.43,2.2,0.11,11.0,37.0,0.99728,3.16,0.67,10.8,24.817518248175183,0.2972892624523662,10.829456120648164,10.61,116.64000000000001,34.12800000000001,7.236000000000001,0
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,30.484330484330485,0.31248046997062684,11.03088648215002,11.049999999999999,121.0,34.65,7.15,1
7.5,0.52,0.4,2.2,0.06,12.0,20.0,0.99474,3.26,0.64,11.8,14.39539347408829,0.599970001499925,11.862396204033216,8.02,139.24,38.467999999999996,7.5520000000000005,1
6.4,0.63,0.21,1.6,0.08,12.0,32.0,0.99689,3.58,0.66,9.8,10.142630744849447,0.3749882816161995,9.830573082285909,7.03,96.04000000000002,35.084,6.468000000000001,0
15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,23.993808049535602,0.4347637059258293,11.065144793899217,16.145,123.21,32.412,8.214,0
6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,17.72853185595568,0.5416553821795379,9.732994852550144,6.760000000000001,94.08999999999999,33.659,7.468999999999999,1
9.9,0.72,0.55,1.7,0.136,24.0,52.0,0.99752,3.35,0.94,10.0,13.730929264909848,0.4615295859695006,10.024861656909135,10.620000000000001,100.0,33.5,9.399999999999999,0
10.8,0.45,0.33,2.5,0.099,20.0,38.0,0.99818,3.24,0.71,10.8,23.94678492239468,0.5263019394226468,10.819691839147248,11.25,116.64000000000001,34.992000000000004,7.668,0
7.9,0.57,0.31,2.0,0.079,10.0,79.0,0.99677,3.29,0.69,9.5,13.835376532399302,0.12658067619397223,9.530784433720918,8.47,90.25,31.255,6.555,1
6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.99396,3.33,0.37,10.4,10.801963993453354,0.4999375078115236,10.463197714193731,7.21,108.16000000000001,34.632000000000005,3.848,0
7.7,0.27,0.68,3.5,0.358,5.0,10.0,0.9972,3.25,1.08,9.9,28.413284132841326,0.4999500049995001,9.927797833935019,7.970000000000001,98.01,32.175000000000004,10.692000000000002,1
6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,10.296411856474258,0.14285422746474563,10.329128141358632,7.239999999999999,106.09000000000002,34.505,7.004000000000001,0
7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,11.980033277870216,0.20454313019170237,9.524286931675773,7.8,90.25,33.535,5.2250000000000005,0
6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,7.888040712468193,0.4615029613106684,10.033713276609408,6.985,100.0,35.9,6.1,0
10.6,1.02,0.43,2.9,0.076,26.0,88.0,0.9984,3.08,0.57,10.1,10.381978452497552,0.2954511880546812,10.116185897435898,11.62,102.00999999999999,31.108,5.757,1
7.6,0.49,0.26,1.6,0.236,10.0,88.0,0.9968,3.11,0.8,9.3,15.478615071283095,0.11363507232872352,9.329855537720707,8.09,86.49000000000001,28.923000000000002,7.440000000000001,0
7.3,0.835,0.03,2.1,0.092,10.0,19.0,0.9966,3.39,0.47,9.6,8.732057416267942,0.526288090100521,9.63275135460566,8.135,92.16,32.544,4.512,0
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,19.94459833795014,0.5454421490420672,11.051499989953182,7.5600000000000005,121.0,37.4,9.35,1
12.7,0.6,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,21.13144758735441,0.2631440450502605,11.406844106463879,13.299999999999999,129.96,35.796,6.497999999999999,0
7.3,0.55,0.03,1.6,0.072,17.0,42.0,0.9956,3.37,0.48,9.0,13.248638838475499,0.40475226780314755,9.039775010044194,7.85,81.0,30.330000000000002,4.32,0
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,17.865429234338748,0.46031015380708246,10.540581237765396,8.13,110.25,35.385,6.09,1
12.6,0.38,0.66,2.6,0.088,10.0,41.0,1.001,3.17,0.68,9.8,33.07086614173228,0.24389649032950417,9.790209790209792,12.98,96.04000000000002,31.066000000000003,6.664000000000001,1
7.9,0.49,0.32,1.9,0.082,17.0,144.0,0.9968,3.2,0.55,9.5,16.08961303462322,0.11805473573100186,9.530497592295346,8.39,90.25,30.400000000000002,5.2250000000000005,0
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,12.274959083469723,0.27272417358893647,9.83817210777818,8.11,96.04000000000002,32.34,5.194000000000001,0
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,11.976047904191617,0.5769008884273682,9.552731075536963,6.5,90.25,31.919999999999998,4.275,0
10.3,0.59,0.42,2.8,0.09,35.0,73.0,0.999,3.28,0.7,9.5,17.428087986463623,0.4794454870481226,9.50950950950951,10.89,90.25,31.159999999999997,6.6499999999999995,1
6.9,0.765,0.02,2.3,0.063,35.0,63.0,0.9975,3.57,0.78,9.9,9.007832898172325,0.5555467373533753,9.924812030075188,7.665,98.01,35.342999999999996,7.722,0
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,11.252653927813164,0.17977326097459578,13.71216551390373,5.77,184.95999999999998,48.144,11.968,1
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,31.15264797507788,0.1999866675554963,9.605763458074845,10.32,92.16,30.72,7.4879999999999995,0
8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,16.08133086876155,0.22579916776878164,9.322373696872495,9.239999999999998,86.49000000000001,30.411,5.58,1
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,9.09090909090909,0.529380624669137,10.837388992022477,7.324999999999999,116.64000000000001,36.18000000000001,5.292,1
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,13.81957773512476,0.24998750062496874,9.625990173468365,7.720000000000001,92.16,31.871999999999996,7.776,1
7.6,0.41,0.24,1.8,0.08,4.0,11.0,0.9962,3.28,0.59,9.5,18.491484184914842,0.36360330879011,9.536237703272436,8.01,90.25,31.159999999999997,5.6049999999999995,0
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,18.561484918793504,0.20832899314597614,9.422614274258219,8.43,88.36000000000001,31.396,4.324000000000001,0
7.2,0.66,0.33,2.5,0.068,34.0,102.0,0.99414,3.27,0.78,12.8,10.892586989409985,0.3333300653915158,12.875450137807553,7.86,163.84000000000003,41.856,9.984000000000002,1
10.8,0.89,0.3,2.6,0.132,7.0,60.0,0.99786,2.99,1.18,10.2,12.121212121212121,0.1166647222546291,10.221874812097889,11.690000000000001,104.03999999999999,30.498,12.035999999999998,0
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,17.764471057884233,0.5384477321094331,11.134293624363037,9.4,123.21,36.963,9.213,1
7.2,1.0,0.0,3.0,0.102,7.0,16.0,0.99586,3.43,0.46,10.0,7.1928071928071935,0.4374726579588775,10.041572108529312,8.2,100.0,34.300000000000004,4.6000000000000005,0
10.4,0.55,0.23,2.7,0.091,18.0,48.0,0.9994,3.22,0.64,10.3,18.874773139745916,0.37499218766275705,10.306183710226136,10.950000000000001,106.09000000000002,33.166000000000004,6.5920000000000005,1
9.5,0.78,0.22,1.9,0.077,6.0,32.0,0.9988,3.26,0.56,10.6,12.163892445582587,0.18749414080809976,10.612735282338805,10.28,112.36,34.556,5.936,1
7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,16.473317865429234,0.2248044588801637,10.528426752231024,7.529999999999999,110.25,35.91,7.56,0
5.4,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,7.287449392712551,0.3478185256842243,12.593443349654436,6.140000000000001,156.25,50.125,7.375,1
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,11.72680412371134,0.24999479177517137,9.62309542902967,9.875,92.16,30.528,4.896,0
8.0,0.67,0.3,2.0,0.06,38.0,62.0,0.9958,3.26,0.56,10.2,11.922503725782414,0.6128933404299931,10.243020686884917,8.67,104.03999999999999,33.251999999999995,5.712,1
7.7,0.66,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,0.47,9.4,11.649016641452345,0.44439506721475397,9.435856253764305,8.36,88.36000000000001,31.96,4.418,0
10.0,0.43,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,23.20185614849188,0.3146032067055426,10.016025641025642,10.43,100.0,32.2,6.800000000000001,0
7.7,0.67,0.23,2.1,0.088,17.0,96.0,0.9962,3.32,0.48,9.5,11.475409836065573,0.17708148873449234,9.536237703272436,8.370000000000001,90.25,31.54,4.56,0
6.8,0.48,0.25,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,10.4,14.137214137214137,0.4754020425894658,10.449110820858033,7.279999999999999,108.16000000000001,34.736,6.24,0
5.9,0.19,0.21,1.7,0.045,57.0,135.0,0.99341,3.32,0.44,9.5,30.890052356020945,0.42221909467337276,9.563020303802055,6.090000000000001,90.25,31.54,4.18,0
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,39.84674329501916,0.5999400059994001,10.930167261642133,10.66,118.81,36.297000000000004,9.483,1
9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.99796,3.26,0.66,10.1,14.674735249621783,0.13636208679446823,10.120646118080884,10.36,102.00999999999999,32.925999999999995,6.666,0
9.0,0.8,0.12,2.4,0.083,8.0,28.0,0.99836,3.33,0.65,10.4,11.235955056179774,0.28570408199707154,10.417084017789174,9.8,108.16000000000001,34.632000000000005,6.760000000000001,1
10.8,0.5,0.46,2.5,0.073,5.0,27.0,1.0001,3.05,0.64,9.5,21.55688622754491,0.18517832672863968,9.499050094990501,11.3,90.25,28.974999999999998,6.08,0
7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.58,11.3,12.736660929432015,0.6363057903826925,11.349711737409857,7.98,127.69000000000001,38.98500000000001,6.554,1
9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,41.17647058823529,0.03571301024963394,10.31031031031031,9.32,106.09000000000002,35.123000000000005,8.961,1
7.7,0.56,0.08,2.5,0.114,14.0,46.0,0.9971,3.24,0.66,9.6,13.72549019607843,0.30434120997369624,9.627920970815364,8.26,92.16,31.104,6.336,1
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,14.677103718199609,0.41934131157059445,10.548735156422673,8.01,110.25,35.28,5.67,1
7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,21.75226586102719,0.2307514806553342,10.040160642570282,7.53,100.0,32.3,11.0,1
5.9,0.61,0.08,2.1,0.071,16.0,24.0,0.99376,3.56,0.77,11.1,9.656301145662848,0.666638890046248,11.169698921268717,6.510000000000001,123.21,39.516,8.547,1
9.1,0.4,0.57,4.6,0.08,6.0,20.0,0.99652,3.28,0.57,12.5,22.693266832917704,0.2999850007499625,12.543651908642074,9.5,156.25,41.0,7.124999999999999,1
7.9,0.33,0.23,1.7,0.077,18.0,45.0,0.99625,3.29,0.65,9.3,23.867069486404834,0.3999911113086376,9.335006273525723,8.23,86.49000000000001,30.597,6.045000000000001,0
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,9.557774607703282,0.4999687519530029,12.684478627660217,7.4,158.76,43.218,6.552,0
8.4,0.31,0.29,3.1,0.194,14.0,26.0,0.99536,3.22,0.78,12.0,27.009646302250804,0.5384408291988769,12.055939559556341,8.71,144.0,38.64,9.36,1
6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,3.35,0.78,9.5,13.77245508982036,0.387747188832881,9.54006828680458,7.4,90.25,31.825,7.41,0
9.8,0.25,0.49,2.7,0.088,15.0,33.0,0.9982,3.42,0.9,10.0,39.04382470119522,0.4545316808581559,10.018032458425166,10.05,100.0,34.2,9.0,1
7.4,0.55,0.19,1.8,0.082,15.0,34.0,0.99655,3.49,0.68,10.5,13.430127041742287,0.4411634951913179,10.536350408910742,7.95,110.25,36.645,7.140000000000001,0
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,11.410459587955627,0.36841135759585275,9.029345372460496,7.83,81.0,30.330000000000002,5.22,1
7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,16.6270783847981,0.4999861114969029,10.957416864369296,7.42,118.81,36.951,6.104000000000001,0
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,10.445468509984638,0.5332977801479901,10.452471406460432,7.45,108.16000000000001,34.84,6.448,1
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,10.608424336973478,0.4545316808581559,11.352448311197733,7.4399999999999995,127.69000000000001,38.872,7.119000000000001,1
10.7,0.9,0.34,6.6,0.112,23.0,99.0,1.00289,3.22,0.68,9.3,11.875693673695892,0.2323208856476197,9.273200450697484,11.6,86.49000000000001,29.946000000000005,6.324000000000001,0
11.5,0.54,0.71,4.4,0.124,6.0,15.0,0.9984,3.01,0.83,11.8,21.256931608133087,0.3999733351109926,11.818910256410257,12.04,139.24,35.518,9.794,1
7.8,0.56,0.12,2.0,0.082,7.0,28.0,0.997,3.37,0.5,9.4,13.90374331550802,0.2499910717474376,9.42828485456369,8.36,88.36000000000001,31.678,4.7,1
11.6,0.42,0.53,3.3,0.105,33.0,98.0,1.001,3.2,0.95,9.2,27.553444180522565,0.3367312578443077,9.19080919080919,12.02,84.63999999999999,29.439999999999998,8.739999999999998,0
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,14.826021180030258,0.35592617074286875,11.512663930323356,10.46,132.25,38.755,8.165,1
7.3,0.69,0.32,2.2,0.069,35.0,104.0,0.99632,3.33,0.51,9.5,10.5643994211288,0.33653522562283056,9.535089127991007,7.99,90.25,31.635,4.845,0
7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,17.40139211136891,0.49995833680526625,11.558369767324992,7.93,132.25,39.56,8.28,1
7.1,0.84,0.02,4.4,0.096,5.0,13.0,0.997,3.41,0.57,11.0,8.442330558858501,0.3845858010922237,11.033099297893681,7.9399999999999995,121.0,37.510000000000005,6.27,0
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,73.55371900826447,0.47616780153326027,11.953551912568306,9.02,141.61,40.579,9.044,1
9.6,0.68,0.24,2.2,0.087,5.0,28.0,0.9988,3.14,0.6,10.2,14.096916299559469,0.1785650512481697,10.212254705646775,10.28,104.03999999999999,32.028,6.119999999999999,0
9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,15.689381933438986,0.18181267234326234,9.424503709645078,10.530000000000001,88.36000000000001,29.046,5.358,0
7.5,0.42,0.31,1.6,0.08,15.0,42.0,0.9978,3.31,0.64,9.0,17.81472684085511,0.3571343539439537,9.019843656043294,7.92,81.0,29.79,5.76,0
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,11.544461778471138,0.3478109647406634,9.637586587691999,8.040000000000001,92.16,31.679999999999996,5.568,0
6.7,0.58,0.08,1.8,0.097,15.0,65.0,0.9959,3.28,0.54,9.2,11.531841652323582,0.23076568052799187,9.237875288683602,7.28,84.63999999999999,30.175999999999995,4.968,0
7.1,0.875,0.05,5.7,0.082,3.0,14.0,0.99808,3.4,0.52,10.2,8.105022831050228,0.2142704092564817,10.219621673613338,7.975,104.03999999999999,34.68,5.303999999999999,0
9.1,0.64,0.23,3.1,0.095,13.0,38.0,0.9998,3.28,0.59,9.7,14.196567862714508,0.3420962606247204,9.701940388077615,9.74,94.08999999999999,31.815999999999995,5.722999999999999,0
8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,12.536443148688045,0.24997916840263312,9.574414757631963,9.285,91.20250000000001,31.610500000000002,6.2075000000000005,1
13.0,0.47,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,27.600849256900215,0.12765685836471566,12.673385889631772,13.47,161.29,41.91,8.636000000000001,1
6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.99627,3.54,0.6,11.0,7.710280373831775,0.6521455588887439,11.041183614883515,7.455,121.0,38.94,6.6,1
5.6,0.85,0.05,1.4,0.045,12.0,88.0,0.9924,3.56,0.82,12.9,6.5804935370152755,0.13636208679446823,12.998790810157196,6.449999999999999,166.41,45.924,10.578,1
7.3,0.98,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,9.7,7.44138634046891,0.4081549356135589,9.728699664008825,8.28,94.08999999999999,32.107,5.335,0
